"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2022,"REG","DET",11,"00-0033943","WR","Josh Reynolds","Josh","Reynolds","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2022-11-18 20:28:36
2022,"REG","DET",11,"00-0037289","LB","Malcolm Rodriguez","Malcolm","Rodriguez","Elbow",NA,"Questionable","Elbow",NA,"Full Participation in Practice",2022-11-18 20:28:36
2022,"REG","DET",11,"00-0034277","S","DeShon Elliott","DeShon","Elliott","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2022-11-18 20:28:36
2022,"REG","DET",11,"00-0034345","C","Frank Ragnow","Frank","Ragnow","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2022-11-18 20:28:36
2022,"REG","GB",11,"00-0035961","LB","Krys Barnes","Krys","Barnes",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0025580","K","Mason Crosby","Mason","Crosby",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0033551","CB","Rasul Douglas","Rasul","Douglas",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-11-16 20:48:05
2022,"REG","GB",11,"00-0037083","LB","Kingsley Enagbare","Kingsley","Enagbare",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-11-16 20:48:13
2022,"REG","GB",11,"00-0035133","CB","Keisean Nixon","Keisean","Nixon",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-11-16 20:48:44
2022,"REG","GB",11,"00-0038124","WR","Christian Watson","Christian","Watson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0037075","DT","Devonte Wyatt","Devonte","Wyatt",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0033293","RB","Aaron Jones","Aaron","Jones",NA,NA,NA,"Shin",NA,"Limited Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0034521","WR","Allen Lazard","Allen","Lazard",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0023459","QB","Aaron Rodgers","Aaron","Rodgers",NA,NA,NA,"right Thumb",NA,"Limited Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0036246","G","Jon Runyan","Jon","Runyan",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0031935","LB","Preston Smith","Preston","Smith",NA,NA,NA,"Shoulder","Groin","Limited Participation in Practice",2022-11-16 20:47:55
2022,"REG","GB",11,"00-0032401","LB","De'Vondre Campbell","De'Vondre","Campbell","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-11-16 20:49:44
2022,"REG","GB",11,"00-0037816","WR","Romeo Doubs","Romeo","Doubs","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-11-16 20:50:02
2022,"REG","GB",11,"00-0036645","CB","Shemar Jean-Charles","Shemar","Jean-Charles","Ankle",NA,"Doubtful","Ankle",NA,"Limited Participation in Practice",2022-11-16 20:50:17
2022,"REG","GB",11,"00-0030074","T","David Bakhtiari","David","Bakhtiari","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2022-11-16 20:49:30
2022,"REG","GB",11,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2022-11-16 20:49:30
2022,"REG","HOU",11,"00-0028339","DE","Mario Addison","Mario","Addison",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-11-16 21:46:10
2022,"REG","HOU",11,"00-0027881","DE","Jerry Hughes","Jerry","Hughes",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-11-16 21:47:11
2022,"REG","HOU",11,"00-0033131","DT","Maliek Collins","Maliek","Collins",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0036554","WR","Nico Collins","Nico","Collins",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0031236","WR","Brandin Cooks","Brandin","Cooks",NA,NA,NA,"Hip","Wrist","Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0037613","G","Kenyon Green","Kenyon","Green",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0031361","LB","Christian Kirksey","Christian","Kirksey",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0033854","RB","Dare Ogunbowale","Dare","Ogunbowale",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0033557","LB","Jalen Reeves-Maybin","Jalen","Reeves-Maybin",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2022-11-19 14:42:25
2022,"REG","HOU",11,"00-0037237","CB","Derek Stingley","Derek","Stingley","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-11-19 14:46:47
2022,"REG","HOU",11,"00-0031740","LB","Neville Hewitt","Neville","Hewitt","Hamstring",NA,"Out","Hamstring",NA,"Limited Participation in Practice",2022-11-19 14:46:37
2022,"REG","HOU",11,"00-0034831","DE","Rasheem Green","Rasheem","Green","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-11-19 14:45:39
2022,"REG","IND",11,"00-0032378","DT","DeForest Buckner","DeForest","Buckner",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2022-11-18 20:56:01
2022,"REG","IND",11,"00-0037393","LB","JoJo Domann","JoJo","Domann",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2022-11-18 20:56:01
2022,"REG","IND",11,"00-0029542","CB","Stephon Gilmore","Stephon","Gilmore",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-11-18 20:56:01
2022,"REG","IND",11,"00-0036493","RB","Deon Jackson","Deon","Jackson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-11-18 20:56:23
2022,"REG","IND",11,"00-0032383","C","Ryan Kelly","Ryan","Kelly",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-11-18 20:56:01
2022,"REG","IND",11,"00-0028899","S","Rodney McLeod","Rodney","McLeod",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-11-18 20:56:01
2022,"REG","IND",11,"00-0033393","CB","Kenny Moore","Kenny","Moore",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-11-18 20:56:29
2022,"REG","IND",11,"00-0033123","DE","Yannick Ngakoue","Yannick","Ngakoue",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-11-18 20:56:01
2022,"REG","IND",11,"00-0032753","LS","Luke Rhodes","Luke","Rhodes",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-11-18 20:57:26
2022,"REG","IND",11,"00-0033952","DT","Grover Stewart","Grover","Stewart",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-11-18 20:56:43
2022,"REG","IND",11,"00-0036479","DE","Kwity Paye","Kwity","Paye","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-11-18 20:58:49
2022,"REG","IND",11,"00-0037755","TE","Jelani Woods","Jelani","Woods","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2022-11-18 20:59:03
2022,"REG","IND",11,"00-0034431","LB","Zaire Franklin","Zaire","Franklin","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-11-18 20:58:24
2022,"REG","IND",11,"00-0036222","CB","Isaiah Rodgers","Isaiah","Rodgers","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-11-18 20:58:24
2022,"REG","IND",11,"00-0034836","T","Braden Smith","Braden","Smith","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2022-11-18 20:58:24
2022,"REG","KC",11,"00-0035140","WR","Mecole Hardman","Mecole","Hardman",NA,NA,NA,"Abdomen","Illness","Did Not Participate In Practice",2022-11-16 21:43:34
2022,"REG","KC",11,"00-0037197","RB","Isiah Pacheco","Isiah","Pacheco",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2022-11-18 19:55:27
2022,"REG","KC",11,"00-0034272","WR","Marquez Valdes-Scantling","Marquez","Valdes-Scantling",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-11-18 19:55:54
2022,"REG","KC",11,"00-0033831","G","Andrew Wylie","Andrew","Wylie",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2022-11-18 19:55:27
2022,"REG","KC",11,"00-0031376","RB","Jerick McKinnon","Jerick","McKinnon",NA,NA,NA,"Hamstring","Shoulder","Limited Participation in Practice",2022-11-18 19:55:27
2022,"REG","KC",11,"00-0036374","CB","L'Jarius Sneed","L'Jarius","Sneed",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2022-11-18 19:55:27
2022,"REG","KC",11,"00-0033857","WR","JuJu Smith-Schuster","JuJu","Smith-Schuster","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-11-18 19:56:19
2022,"REG","KC",11,"00-0034145","CB","Chris Lammons","Chris","Lammons","Concussion",NA,"Out","Concussion",NA,"Limited Participation in Practice",2022-11-18 19:56:25
2022,"REG","LA",11,"00-0031388","DT","Aaron Donald","Aaron","Donald",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-11-18 20:54:10
2022,"REG","LA",11,"00-0035667","DT","Greg Gaines","Greg","Gaines",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2022-11-18 20:53:19
2022,"REG","LA",11,"00-0026498","QB","Matthew Stafford","Matthew","Stafford",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2022-11-18 20:53:19
2022,"REG","LA",11,"00-0034804","C","Brian Allen","Brian","Allen","Thumb",NA,"Out","Thumb",NA,"Did Not Participate In Practice",2022-11-18 20:54:49
2022,"REG","LA",11,"00-0034812","LB","Travin Howard","Travin","Howard","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2022-11-18 20:55:10
2022,"REG","LA",11,"00-0032889","DT","A'Shawn Robinson","A'Shawn","Robinson","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-11-18 20:55:31
2022,"REG","LA",11,"00-0034899","QB","John Wolford","John","Wolford","Neck",NA,"Questionable","Neck",NA,"Full Participation in Practice",2022-11-18 20:55:49
2022,"REG","LAC",11,"00-0031763","WR","DeAndre Carter","DeAndre","Carter",NA,NA,NA,"Ribs",NA,"Full Participation in Practice",2022-11-18 21:12:02
2022,"REG","LAC",11,"00-0031040","LB","Khalil Mack","Khalil","Mack",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-11-18 21:11:33
2022,"REG","LAC",11,"00-0035688","T","Trey Pipkins","Trey","Pipkins",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-11-18 21:12:43
2022,"REG","LAC",11,"00-0036867","LB","Chris Rumph","Chris","Rumph",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-11-18 21:12:34
2022,"REG","LAC",11,"00-0034162","P","J.K. Scott","J.K.","Scott",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-11-18 21:12:20
2022,"REG","LAC",11,"00-0030098","K","Dustin Hopkins","Dustin","Hopkins","right Hamstring",NA,"Doubtful","right Hamstring",NA,"Limited Participation in Practice",2022-11-18 21:13:03
2022,"REG","LAC",11,"00-0030279","WR","Keenan Allen","Keenan","Allen","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2022-11-18 21:12:53
2022,"REG","LAC",11,"00-0033895","TE","Gerald Everett","Gerald","Everett","Groin",NA,"Questionable","Groin",NA,"Full Participation in Practice",2022-11-19 23:17:38
2022,"REG","LAC",11,"00-0033536","WR","Mike Williams","Mike","Williams","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2022-11-18 21:12:53
2022,"REG","LV",11,"00-0032104","RB","Ameer Abdullah","Ameer","Abdullah",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-11-18 21:31:22
2022,"REG","LV",11,"00-0029239","RB","Brandon Bolden","Brandon","Bolden",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2022-11-17 22:42:33
2022,"REG","LV",11,"00-0031280","QB","Derek Carr","Derek","Carr",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-11-18 21:31:22
2022,"REG","LV",11,"00-0033290","G","Jermaine Eluemunor","Jermaine","Eluemunor",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2022-11-18 21:31:22
2022,"REG","LV",11,"00-0037516","CB","Sam Webb","Sam","Webb",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-11-18 21:32:05
2022,"REG","LV",11,"00-0035637","CB","Rock Ya-Sin","Rock","Ya-Sin",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2022-11-17 22:42:39
2022,"REG","LV",11,"00-0032103","LB","Denzel Perryman","Denzel","Perryman","Ribs",NA,"Questionable","Ribs",NA,"Full Participation in Practice",2022-11-18 21:32:39
2022,"REG","LV",11,"00-0031381","WR","Davante Adams","Davante","Adams","Abdomen",NA,"Questionable","Abdomen",NA,"Limited Participation in Practice",2022-11-18 21:32:39
2022,"REG","LV",11,"00-0037517","LB","Luke Masterson","Luke","Masterson","Ribs",NA,"Questionable","Ribs",NA,"Limited Participation in Practice",2022-11-18 21:32:39
2022,"REG","LV",11,"00-0034759","T","Kolton Miller","Kolton","Miller","Shoulder","Abdomen","Questionable","Shoulder","Abdomen","Limited Participation in Practice",2022-11-18 21:32:39
2022,"REG","MIN",11,"00-0036616","T","Christian Darrisaw","Christian","Darrisaw",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2022-11-18 20:00:33
2022,"REG","MIN",11,"00-0036322","WR","Justin Jefferson","Justin","Jefferson",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2022-11-18 20:00:42
2022,"REG","MIN",11,"00-0038101","CB","Akayleb Evans","Akayleb","Evans","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-11-18 20:01:11
2022,"REG","MIN",11,"00-0033546","DT","Dalvin Tomlinson","Dalvin","Tomlinson","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-11-18 20:01:20
2022,"REG","MIN",11,"00-0031576","DE","Za'Darius Smith","Za'Darius","Smith","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-11-18 20:00:54
2022,"REG","NE",11,"00-0032580","CB","Jonathan Jones","Jonathan","Jones",NA,NA,NA,"Illness",NA,"Did Not Participate In Practice",2022-11-17 20:28:02
2022,"REG","NE",11,"00-0036231","S","Kyle Dugger","Kyle","Dugger",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2022-11-17 20:27:12
2022,"REG","NE",11,"00-0037202","DE","DaMarcus Mitchell","DaMarcus","Mitchell",NA,NA,NA,"Illness",NA,"Limited Participation in Practice",2022-11-17 20:27:24
2022,"REG","NE",11,"00-0036981","DT","Christian Barmore","Christian","Barmore","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-11-18 20:56:04
2022,"REG","NE",11,"00-0035280","P","Jake Bailey","Jake","Bailey","Back",NA,"Doubtful","Back",NA,"Did Not Participate In Practice",2022-11-18 20:27:22
2022,"REG","NE",11,"00-0036193","LB","Anfernee Jennings","Anfernee","Jennings","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-11-18 20:27:12
2022,"REG","NE",11,"00-0031547","WR","DeVante Parker","DeVante","Parker","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-11-18 20:27:12
2022,"REG","NE",11,"00-0036159","LB","Josh Uche","Josh","Uche","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-11-18 20:27:12
2022,"REG","NO",11,"00-0030706","C","Josh Andrews","Josh","Andrews",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-11-18 20:03:03
2022,"REG","NO",11,"00-0031382","WR","Jarvis Landry","Jarvis","Landry",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2022-11-18 20:02:54
2022,"REG","NO",11,"00-0033892","S","Marcus Maye","Marcus","Maye",NA,NA,NA,"Abdomen",NA,"Limited Participation in Practice",2022-11-18 20:02:54
2022,"REG","NO",11,"00-0033888","T","Ryan Ramczyk","Ryan","Ramczyk",NA,NA,NA,"Illness",NA,"Limited Participation in Practice",2022-11-18 20:02:54
2022,"REG","NO",11,"00-0035763","DT","Malcolm Roach","Malcolm","Roach",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2022-11-18 20:02:54
2022,"REG","NO",11,"00-0034344","DE","Marcus Davenport","Marcus","Davenport","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-11-18 20:04:16
2022,"REG","NO",11,"00-0034116","S","J.T. Gray","J.T.","Gray","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-11-18 20:04:23
2022,"REG","NO",11,"00-0030694","T","James Hurst","James","Hurst","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-11-18 20:04:29
2022,"REG","NO",11,"00-0027966","RB","Mark Ingram","Mark","Ingram","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-11-18 20:04:36
2022,"REG","NO",11,"00-0027962","DE","Cameron Jordan","Cameron","Jordan","Eye",NA,"Out","Eye",NA,"Did Not Participate In Practice",2022-11-18 20:04:42
2022,"REG","NO",11,"00-0033874","CB","Marshon Lattimore","Marshon","Lattimore","Abdomen",NA,"Out","Abdomen",NA,"Did Not Participate In Practice",2022-11-18 20:04:48
2022,"REG","NO",11,"00-0036927","LB","Pete Werner","Pete","Werner","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-11-18 20:04:58
2022,"REG","NO",11,"00-0032203","G","Andrus Peat","Andrus","Peat","Triceps",NA,"Questionable","Triceps",NA,"Limited Participation in Practice",2022-11-18 20:03:28
2022,"REG","NYG",11,"00-0026858","K","Graham Gano","Graham","Gano",NA,NA,NA,"Illness",NA,"Did Not Participate In Practice",2022-11-18 19:18:14
2022,"REG","NYG",11,"00-0037611","LB","Kayvon Thibodeaux","Kayvon","Thibodeaux",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-11-18 19:17:38
2022,"REG","NYG",11,"00-0033046","LB","Jihad Ward","Jihad","Ward",NA,NA,NA,"Thumb",NA,"Full Participation in Practice",2022-11-18 19:17:44
2022,"REG","NYG",11,"00-0038115","TE","Daniel Bellinger","Daniel","Bellinger","Eye",NA,"Out","Eye",NA,"Did Not Participate In Practice",2022-11-18 19:19:06
2022,"REG","NYG",11,"00-0037612","T","Evan Neal","Evan","Neal","Knee",NA,"Doubtful","Knee",NA,"Limited Participation in Practice",2022-11-18 19:19:14
2022,"REG","NYG",11,"00-0038123","S","Dane Belton","Dane","Belton","Collarbone",NA,"Questionable","Collarbone",NA,"Limited Participation in Practice",2022-11-18 19:18:52
2022,"REG","NYG",11,"00-0037807","G","Joshua Ezeudu","Joshua","Ezeudu","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2022-11-18 19:18:52
2022,"REG","NYG",11,"00-0033932","WR","Kenny Golladay","Kenny","Golladay","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-11-18 19:18:52
2022,"REG","NYG",11,"00-0035683","DT","Dexter Lawrence","Dexter","Lawrence","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-11-18 19:18:52
2022,"REG","NYG",11,"00-0038117","WR","Wan'Dale Robinson","Wan'Dale","Robinson","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-11-18 19:18:52
2022,"REG","NYJ",11,"00-0026166","T","Duane Brown","Duane","Brown",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-11-18 20:39:48
2022,"REG","NYJ",11,"00-0033871","WR","Corey Davis","Corey","Davis","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-11-18 20:43:20
2022,"REG","NYJ",11,"00-0032759","DT","Sheldon Rankins","Sheldon","Rankins","Elbow",NA,"Out","Elbow",NA,"Did Not Participate In Practice",2022-11-18 20:43:32
2022,"REG","NYJ",11,"00-0036510","TE","Kenny Yeboah","Kenny","Yeboah","Calf",NA,"Doubtful","Calf",NA,"Did Not Participate In Practice",2022-11-18 20:43:44
2022,"REG","NYJ",11,"00-0035383","G","Nate Herbig","Nate","Herbig","Shin",NA,"Questionable","Shin",NA,"Limited Participation in Practice",2022-11-18 20:41:25
2022,"REG","PHI",11,"00-0035676","WR","A.J. Brown","A.J.","Brown",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-11-18 19:32:01
